NAC3_code;TOTAL_UNITS;TOTAL1;TOTAL2;TOTAL3;TOTAL4;TOTAL5;TOTAL6;TOTAL7;TOTAL8;TOTAL9;TOTAL10;TOTAL1_2;MT1;MT2;MT3;MT4;MT5;MT6;MT7;MT8;MT9;MT10;MT1_2;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT1_2;WHT1;WHT2;WHT3;WHT4;WHT5;WHT6;WHT7;WHT8;WHT9;WHT10;WHT1_2;WHM1;WHM2;WHM3;WHM4;WHM5;WHM6;WHM7;WHM8;WHM9;WHM10;WHM1_2;WHF1;WHF2;WHF3;WHF4;WHF5;WHF6;WHF7;WHF8;WHF9;WHF10;WHF1_2;BLKT1;BLKT2;BLKT3;BLKT4;BLKT5;BLKT6;BLKT7;BLKT8;BLKT9;BLKT10;BLKT1_2;BLKM1;BLKM2;BLKM3;BLKM4;BLKM5;BLKM6;BLKM7;BLKM8;BLKM9;BLKM10;BLKM1_2;BLKF1;BLKF2;BLKF3;BLKF4;BLKF5;BLKF6;BLKF7;BLKF8;BLKF9;BLKF10;BLKF1_2;HISPT1;HISPT2;HISPT3;HISPT4;HISPT5;HISPT6;HISPT7;HISPT8;HISPT9;HISPT10;HISPT1_2;HISPM1;HISPM2;HISPM3;HISPM4;HISPM5;HISPM6;HISPM7;HISPM8;HISPM9;HISPM10;HISPM1_2;HISPF1;HISPF2;HISPF3;HISPF4;HISPF5;HISPF6;HISPF7;HISPF8;HISPF9;HISPF10;HISPF1_2;ASIANT1;ASIANT2;ASIANT3;ASIANT4;ASIANT5;ASIANT6;ASIANT7;ASIANT8;ASIANT9;ASIANT10;ASIANT1_2;ASIANM1;ASIANM2;ASIANM3;ASIANM4;ASIANM5;ASIANM6;ASIANM7;ASIANM8;ASIANM9;ASIANM10;ASIANM1_2;ASIANF1;ASIANF2;ASIANF3;ASIANF4;ASIANF5;ASIANF6;ASIANF7;ASIANF8;ASIANF9;ASIANF10;ASIANF1_2;AIANT1;AIANT2;AIANT3;AIANT4;AIANT5;AIANT6;AIANT7;AIANT8;AIANT9;AIANT10;AIANT1_2;AIANM1;AIANM2;AIANM3;AIANM4;AIANM5;AIANM6;AIANM7;AIANM8;AIANM9;AIANM10;AIANM1_2;AIANF1;AIANF2;AIANF3;AIANF4;AIANF5;AIANF6;AIANF7;AIANF8;AIANF9;AIANF10;AIANF1_2;nhopiT1;nhopiT2;nhopiT3;nhopiT4;nhopiT5;nhopiT6;nhopiT7;nhopiT8;nhopiT9;nhopiT10;nhopiT1_2;NHOPIM1;NHOPIM2;NHOPIM3;NHOPIM4;NHOPIM5;NHOPIM6;NHOPIM7;NHOPIM8;NHOPIM9;NHOPIM10;NHOPIM1_2;NHOPIF1;NHOPIF2;NHOPIF3;NHOPIF4;NHOPIF5;NHOPIF6;NHOPIF7;NHOPIF8;NHOPIF9;NHOPIF10;NHOPIF1_2;tomrT1;tomrT2;tomrT3;tomrT4;tomrT5;tomrT6;tomrT7;tomrT8;tomrT9;tomrT10;tomrT1_2;TOMRM1;TOMRM2;TOMRM3;TOMRM4;TOMRM5;TOMRM6;TOMRM7;TOMRM8;TOMRM9;TOMRM10;TOMRM1_2;TOMRF1;TOMRF2;TOMRF3;TOMRF4;TOMRF5;TOMRF6;TOMRF7;TOMRF8;TOMRF9;TOMRF10;TOMRF1_2;MinT1;MinT2;MinT3;MinT4;MinT5;MinT6;MinT7;MinT8;MinT9;MinT10;MinT1_2;MinF1;MinF2;MinF3;MinF4;MinF5;MinF6;MinF7;MinF8;MinF9;MinF10;MinF1_2;MinM1;MinM2;MinM3;MinM4;MinM5;MinM6;MinM7;MinM8;MinM9;MinM10;MinM1_2;WHMp1;WHMp1_2;WHMp2;WHMp3;WHMp4;WHMp5;WHMp6;WHMp7;WHMp8;WHMp9;WHMp10;BLKMp1;BLKMp1_2;BLKMp2;BLKMp3;BLKMp4;BLKMp5;BLKMp6;BLKMp7;BLKMp8;BLKMp9;BLKMp10;HISPMp1;HISPMp1_2;HISPMp2;HISPMp3;HISPMp4;HISPMp5;HISPMp6;HISPMp7;HISPMp8;HISPMp9;HISPMp10;AIANMp1;AIANMp1_2;AIANMp2;AIANMp3;AIANMp4;AIANMp5;AIANMp6;AIANMp7;AIANMp8;AIANMp9;AIANMp10;nhopiMp1;nhopiMp1_2;nhopiMp2;nhopiMp3;nhopiMp4;nhopiMp5;nhopiMp6;nhopiMp7;nhopiMp8;nhopiMp9;nhopiMp10;asianMp1;asianMp1_2;asianMp2;asianMp3;asianMp4;asianMp5;asianMp6;asianMp7;asianMp8;asianMp9;asianMp10;tomrMp1;tomrMp1_2;tomrMp2;tomrMp3;tomrMp4;tomrMp5;tomrMp6;tomrMp7;tomrMp8;tomrMp9;tomrMp10;MinMp1;MinMp1_2;MinMp2;MinMp3;MinMp4;MinMp5;MinMp6;MinMp7;MinMp8;MinMp9;MinMp10;WHfp1;WHfp1_2;WHfp2;WHfp3;WHfp4;WHfp5;WHfp6;WHfp7;WHfp8;WHfp9;WHfp10;BLKfp1;BLKfp1_2;BLKfp2;BLKfp3;BLKfp4;BLKfp5;BLKfp6;BLKfp7;BLKfp8;BLKfp9;BLKfp10;HISPfp1;HISPfp1_2;HISPfp2;HISPfp3;HISPfp4;HISPfp5;HISPfp6;HISPfp7;HISPfp8;HISPfp9;HISPfp10;AIANfp1;AIANfp1_2;AIANfp2;AIANfp3;AIANfp4;AIANfp5;AIANfp6;AIANfp7;AIANfp8;AIANfp9;AIANfp10;nhopifp1;nhopifp1_2;nhopifp2;nhopifp3;nhopifp4;nhopifp5;nhopifp6;nhopifp7;nhopifp8;nhopifp9;nhopifp10;asianfp1;asianfp1_2;asianfp2;asianfp3;asianfp4;asianfp5;asianfp6;asianfp7;asianfp8;asianfp9;asianfp10;tomrfp1;tomrfp1_2;tomrfp2;tomrfp3;tomrfp4;tomrfp5;tomrfp6;tomrfp7;tomrfp8;tomrfp9;tomrfp10;MinFp1;MinFp1_2;MinFp2;MinFp3;MinFp4;MinFp5;MinFp6;MinFp7;MinFp8;MinFp9;MinFp10;WHtp1;WHtp1_2;WHtp2;WHtp3;WHtp4;WHtp5;WHtp6;WHtp7;WHtp8;WHtp9;WHtp10;BLKtp1;BLKtp1_2;BLKtp2;BLKtp3;BLKtp4;BLKtp5;BLKtp6;BLKtp7;BLKtp8;BLKtp9;BLKtp10;HISPtp1;HISPtp1_2;HISPtp2;HISPtp3;HISPtp4;HISPtp5;HISPtp6;HISPtp7;HISPtp8;HISPtp9;HISPtp10;AIANtp1;AIANtp1_2;AIANtp2;AIANtp3;AIANtp4;AIANtp5;AIANtp6;AIANtp7;AIANtp8;AIANtp9;AIANtp10;nhopitp1;nhopitp1_2;nhopitp2;nhopitp3;nhopitp4;nhopitp5;nhopitp6;nhopitp7;nhopitp8;nhopitp9;nhopitp10;asiantp1;asiantp1_2;asiantp2;asiantp3;asiantp4;asiantp5;asiantp6;asiantp7;asiantp8;asiantp9;asiantp10;tomrtp1;tomrtp1_2;tomrtp2;tomrtp3;tomrtp4;tomrtp5;tomrtp6;tomrtp7;tomrtp8;tomrtp9;tomrtp10;MinTp1;MinTp1_2;MinTp2;MinTp3;MinTp4;MinTp5;MinTp6;MinTp7;MinTp8;MinTp9;MinTp10;MTp1;MTp1_2;MTp2;MTp3;MTp4;MTp5;MTp6;MTp7;MTp8;MTp9;MTp10;FTp1;FTp1_2;FTp2;FTp3;FTp4;FTp5;FTp6;FTp7;FTp8;FTp9;FTp10;PTOTAL1;PTOTAL1_2;PTOTAL2;PTOTAL3;PTOTAL4;PTOTAL5;PTOTAL6;PTOTAL7;PTOTAL8;PTOTAL9;PTOTAL10;NAC3_Label
111;580;6104;7659;2215;4601;5931;4085;13701;92469;7128;151982;8089;4184;4726;1564;3255;1392;3744;10502;63611;4304;103427;6145;1920;2933;651;1346;4539;341;3199;28858;2824;48555;1944;1568;5643;1159;3921;3476;1489;2972;5469;649;31409;5063;1288;3548;819;2865;727;1406;2506;3836;371;21132;3766;280;2095;340;1056;2749;83;466;1633;278;10277;1297;16;265;84;77;146;91;849;2649;95;4413;141;12;136;54;49;41;81;664;2247;82;3459;93;4;129;30;28;105;10;185;402;13;954;48;4420;886;807;441;2096;2277;9324;82344;6195;111272;2482;2813;526;575;270;582;2053;6946;56368;3723;75879;2023;1607;360;232;171;1514;224;2378;25976;2472;35393;459;71;741;54;59;118;92;259;1330;37;3025;264;55;443;28;48;25;80;162;722;25;1753;165;16;298;26;11;93;12;97;608;12;1272;99;4;24;76;18;35;81;105;239;24;674;68;2;12;61;3;5;74;86;187;19;502;53;2;12;15;15;30;7;19;52;5;172;15;5;33;20;56;23;28;114;296;21;614;18;4;21;15;6;5;24;84;146;11;324;8;1;12;5;50;18;4;30;150;10;290;10;20;67;15;29;37;27;78;142;107;575;53;10;40;12;14;7;26;54;105;73;378;37;10;27;3;15;30;1;24;37;34;197;16;4536;2016;1056;680;2455;2596;10729;87000;6479;120573;3026;1640;838;311;290;1790;258;2733;27225;2546;38278;647;2896;1178;745;390;665;2338;7996;59775;3933;82295;2379;21.1009;46.5571;46.3246;36.9752;62.2691;12.2576;34.4186;18.2906;4.1484;5.2048;13.9043;0.1966;1.1497;1.7757;2.4379;1.065;0.6913;1.9829;4.8464;2.43;1.1504;2.2759;46.0845;25.0093;6.8677;25.9594;5.8683;9.8128;50.257;50.697;60.9588;52.2306;49.9263;0.0328;0.6552;0.1567;2.754;0.0652;0.0843;1.8115;0.6277;0.2022;0.2666;0.3303;0.0655;0.0989;0.2742;0.6772;0.1304;0.0843;0.5875;0.6131;0.1579;0.1543;0.2132;0.901;2.0398;5.784;1.2641;1.0433;0.4215;1.9584;1.1824;0.7808;0.3507;1.1534;0.1638;0.4574;0.5223;0.5418;0.3043;0.118;0.6365;0.3941;0.1136;1.0241;0.2487;47.4443;29.4103;15.3806;33.6343;8.4764;11.2123;57.2338;58.3607;64.6433;55.1768;54.1479;4.5872;16.0341;27.3534;15.3499;22.9515;46.3497;2.0318;3.4012;1.766;3.9001;6.762;0.0655;0.5934;1.6843;1.3544;0.6086;1.7704;0.2448;1.3503;0.4347;0.1824;0.6277;26.327;5.6744;4.7004;10.474;3.7166;25.5269;5.4835;17.3564;28.0916;34.6801;23.2876;0.0328;0.1854;0.1567;0.6772;0.326;0.5058;0.1714;0.1387;0.0562;0.0701;0.1132;0.0164;0.1236;0.1567;0.2257;1.0867;0.3035;0.0979;0.219;0.1622;0.1403;0.1908;0.2621;1.2239;3.8908;1.1738;0.2391;1.568;0.2938;0.708;0.6575;0.1684;0.8369;0.1638;0.1978;0.3525;0.1354;0.326;0.5058;0.0245;0.1752;0.04;0.477;0.1296;26.8676;7.9985;10.9414;14.0406;6.303;30.1804;6.3158;19.9474;29.4423;35.7183;25.1859;25.6881;62.5912;73.678;52.3251;85.2206;58.6073;36.4504;21.6918;5.9144;9.1049;20.6663;0.2621;1.7431;3.46;3.7923;1.6735;2.4616;2.2277;6.1966;2.8647;1.3328;2.9036;72.4115;30.6836;11.5681;36.4334;9.5849;35.3397;55.7405;68.0534;89.0504;86.9108;73.2139;0.0655;0.8406;0.3134;3.4312;0.3912;0.5901;1.9829;0.7664;0.2585;0.3367;0.4435;0.0819;0.2225;0.4309;0.9029;1.2171;0.3878;0.6854;0.8321;0.3201;0.2946;0.404;1.1632;3.2637;9.6749;2.4379;1.2823;1.9895;2.2521;1.8904;1.4383;0.5191;1.9904;0.3277;0.6552;0.8748;0.6772;0.6303;0.6238;0.661;0.5693;0.1536;1.5011;0.3783;74.3119;37.4088;26.322;47.6749;14.7794;41.3927;63.5496;78.3082;94.0856;90.8951;79.3337;68.5452;75.9674;61.7052;70.6095;70.7455;23.4699;91.6524;76.6513;68.7917;60.3816;68.0521;31.4548;24.0326;38.2948;29.3905;29.2545;76.5301;8.3476;23.3487;31.2083;39.6184;31.9479;100;100;100;100;100;100;100;100;100;100;100;Crop Production
112;374;1167;2616;2588;789;3281;4758;13454;34817;1531;71614;6613;1019;1486;1299;494;584;4382;10800;22684;930;48706;5028;148;1130;1289;295;2697;376;2654;12133;601;22908;1585;1097;2110;1777;654;2631;3124;6455;11011;776;35039;5404;960;1152;936;405;449;2953;5442;7519;437;24332;4079;137;958;841;249;2182;171;1013;3492;339;10707;1325;28;93;185;23;175;385;1882;6141;325;9522;285;26;45;79;12;31;345;1548;3938;162;6384;198;2;48;106;11;144;40;334;2203;163;3138;87;30;292;515;57;373;1101;4561;15506;267;23455;753;23;225;240;35;85;976;3392;9859;205;15659;619;7;67;275;22;288;125;1169;5647;62;7796;134;6;90;76;11;49;54;256;1501;66;2193;84;5;44;32;3;8;26;162;906;54;1308;68;1;46;44;8;41;28;94;595;12;885;16;1;10;8;1;20;51;124;308;3;579;53;1;7;1;1;2;43;105;216;1;417;40;0;3;7;0;18;8;19;92;2;162;13;0;6;4;2;5;18;55;206;1;305;8;0;3;0;2;1;17;50;154;0;235;8;0;3;4;0;4;1;5;52;1;70;0;5;15;23;41;28;25;121;144;93;521;26;4;10;11;36;8;22;101;92;71;371;16;1;5;12;5;20;3;20;52;22;150;10;70;506;811;135;650;1634;6999;23806;755;36575;1209;11;172;448;46;515;205;1641;8641;262;12201;260;59;334;363;89;135;1429;5358;15165;493;24374;949;82.2622;61.6815;44.0367;36.1669;51.3308;13.6849;62.0639;40.4489;21.5958;28.5434;33.9766;2.2279;2.9941;1.7202;3.0526;1.5209;0.9448;7.2509;11.5059;11.3106;10.5813;8.9145;1.9709;9.3604;8.6009;9.2736;4.436;2.5907;20.5128;25.2118;28.3166;13.3899;21.8658;0.0857;0.6049;0.2676;0.0386;0.1267;0.061;0.9037;0.7804;0.6204;0.0653;0.5823;0;0.121;0.1147;0;0.2535;0.0305;0.3573;0.3716;0.4423;0;0.3281;0.4284;1.0283;1.682;1.2365;0.3802;0.2438;0.5464;1.2041;2.6022;3.5271;1.8265;0.3428;0.2419;0.3823;0.425;4.5627;0.2438;0.4624;0.7507;0.2642;4.6375;0.5181;5.0557;14.3505;12.7676;14.0263;11.2801;4.1146;30.0336;39.8246;43.5563;32.2012;34.0352;11.7395;20.0363;36.6208;32.4961;31.5589;66.5041;3.5939;7.5294;10.0296;22.1424;14.951;0.1714;1.3156;1.8349;4.0958;1.3942;4.3889;0.8407;2.4825;6.3274;10.6466;4.3818;0.5998;2.0263;2.5612;10.626;2.7883;8.7778;2.6272;8.6889;16.2191;4.0496;10.8861;0;0.1966;0.1147;0.2705;0;0.5486;0.1681;0.1412;0.2642;0.1306;0.2262;0;0;0.1147;0.1546;0;0.1219;0.021;0.0372;0.1494;0.0653;0.0977;0.0857;0.2419;1.7584;1.7002;1.0139;1.2496;0.5885;0.6987;1.7089;0.7838;1.2358;0.0857;0.1512;0.1911;0.4637;0.6337;0.6096;0.0631;0.1487;0.1494;1.437;0.2095;0.9426;3.9316;6.5749;17.3107;5.8302;15.6964;4.3085;12.1971;24.8183;17.113;17.0372;94.0017;81.7178;80.6575;68.6631;82.8897;80.189;65.6578;47.9783;31.6254;50.6858;48.9276;2.3993;4.3097;3.555;7.1484;2.9151;5.3337;8.0916;13.9884;17.6379;21.228;13.2963;2.5707;11.3867;11.1621;19.8995;7.2243;11.3685;23.14;33.9007;44.5357;17.4396;32.752;0.0857;0.8015;0.3823;0.3091;0.1267;0.6096;1.0719;0.9217;0.8846;0.196;0.8085;0;0.121;0.2294;0.1546;0.2535;0.1524;0.3783;0.4088;0.5917;0.0653;0.4259;0.5141;1.2702;3.4404;2.9366;1.3942;1.4934;1.1349;1.9028;4.3111;4.3109;3.0623;0.4284;0.3932;0.5734;0.8887;5.1965;0.8534;0.5254;0.8994;0.4136;6.0745;0.7275;5.9983;18.2822;19.3425;31.3369;17.1103;19.811;34.3422;52.0217;68.3746;49.3142;51.0724;87.3179;76.0321;56.8043;50.1932;62.6109;17.7995;92.0975;80.2735;65.1521;60.7446;68.0118;12.6821;23.9679;43.1957;49.8068;37.3891;82.2005;7.9025;19.7265;34.8479;39.2554;31.9882;100;100;100;100;100;100;100;100;100;100;100;Animal Production and Aquaculture
113;30;87;732;114;50;327;281;715;514;5;3203;378;70;482;83;45;52;280;702;477;5;2470;274;17;250;31;5;275;1;13;37;0;733;104;77;645;98;45;266;247;514;158;3;2379;326;62;429;72;41;43;246;506;153;3;1786;231;15;216;26;4;223;1;8;5;0;593;95;1;19;0;1;17;12;48;78;0;186;10;1;12;0;1;1;12;47;76;0;155;5;0;7;0;0;16;0;1;2;0;31;5;1;19;9;2;9;15;139;275;0;498;29;1;9;8;2;1;15;136;246;0;446;28;0;10;1;0;8;0;3;29;0;52;1;1;30;4;2;11;0;1;0;0;56;7;1;20;1;1;1;0;1;0;0;30;5;0;10;3;1;10;0;0;0;0;26;2;6;10;1;0;17;3;10;2;1;54;4;4;8;1;0;4;3;9;1;1;34;3;2;2;0;0;13;0;1;1;0;20;1;0;2;0;0;2;2;1;1;0;8;0;0;1;0;0;0;2;1;1;0;5;0;0;1;0;0;2;0;0;0;0;3;0;1;7;2;0;5;2;2;0;1;22;2;1;3;1;0;2;2;2;0;1;14;2;0;4;1;0;3;0;0;0;0;8;0;10;87;16;5;61;34;201;356;2;824;52;2;34;5;1;52;0;5;32;0;140;9;8;53;11;4;9;34;196;324;2;684;43;71.2644;61.1111;58.6066;63.1579;82;13.1498;87.5445;70.7692;29.7665;60;55.7602;1.1494;1.3228;1.6393;0;2;0.3058;4.2705;6.5734;14.786;0;4.8392;1.1494;7.4074;1.2295;7.0175;4;0.3058;5.3381;19.021;47.8599;0;13.9244;4.5977;0.7937;1.0929;0.8772;0;1.2232;1.0676;1.2587;0.1946;20;1.0615;0;0;0.1366;0;0;0;0.7117;0.1399;0.1946;0;0.1561;1.1494;1.3228;2.7322;0.8772;2;0.3058;0;0.1399;0;0;0.9366;1.1494;0.5291;0.4098;0.8772;0;0.6116;0.7117;0.2797;0;20;0.4371;9.1954;11.3757;7.2404;9.6491;8;2.7523;12.0996;27.4126;63.035;40;21.355;17.2414;25.1323;29.5082;22.807;8;68.1957;0.3559;1.1189;0.9728;0;18.5139;0;1.3228;0.9563;0;0;4.893;0;0.1399;0.3891;0;0.9678;0;0.2646;1.3661;0.8772;0;2.4465;0;0.4196;5.642;0;1.6235;2.2989;0.2646;0.2732;0;0;3.9755;0;0.1399;0.1946;0;0.6244;0;0;0.1366;0;0;0.6116;0;0;0;0;0.0937;0;0.5291;1.3661;2.6316;2;3.0581;0;0;0;0;0.8117;0;0;0.5464;0.8772;0;0.9174;0;0;0;0;0.2498;2.2989;2.381;4.6448;4.386;2;15.9021;0;0.6993;6.2257;0;4.3709;88.5057;86.2434;88.1148;85.9649;90;81.3456;87.9004;71.8881;30.7393;60;74.2741;1.1494;2.6455;2.5956;0;2;5.1988;4.2705;6.7133;15.1751;0;5.8071;1.1494;7.672;2.5956;7.8947;4;2.7523;5.3381;19.4406;53.5019;0;15.5479;6.8966;1.0582;1.3661;0.8772;0;5.1988;1.0676;1.3986;0.3891;20;1.6859;0;0;0.2732;0;0;0.6116;0.7117;0.1399;0.1946;0;0.2498;1.1494;1.8519;4.0984;3.5088;4;3.3639;0;0.1399;0;0;1.7484;1.1494;0.5291;0.9563;1.7544;0;1.5291;0.7117;0.2797;0;20;0.6869;11.4943;13.7566;11.8852;14.0351;10;18.6544;12.0996;28.1119;69.2607;40;25.7259;80.4598;72.4868;65.847;72.807;90;15.9021;99.6441;98.1818;92.8016;100;77.1152;19.5402;27.5132;34.153;27.193;10;84.0979;0.3559;1.8182;7.1984;0;22.8848;100;100;100;100;100;100;100;100;100;100;100;Forestry and Logging
114;42;114;216;60;297;395;339;2437;3396;152;7970;564;98;170;54;215;106;309;1930;2487;122;5946;455;16;46;6;82;289;30;507;909;30;2024;109;102;182;55;232;267;135;696;1170;37;3310;434;88;142;49;169;67;129;616;936;32;2571;343;14;40;6;63;200;6;80;234;5;739;91;3;3;1;1;18;36;767;608;40;1524;47;2;1;1;1;6;31;518;383;37;1026;46;1;2;0;0;12;5;249;225;3;498;1;1;2;3;33;29;129;510;1231;54;2036;44;1;1;3;22;13;111;435;857;45;1522;34;0;1;0;11;16;18;75;374;9;514;10;6;26;1;26;65;25;292;211;15;692;25;5;24;1;20;17;24;231;154;6;504;22;1;2;0;6;48;1;61;57;9;188;3;0;2;0;2;4;2;28;22;1;64;3;0;2;0;2;1;2;19;18;0;46;2;0;0;0;0;3;0;9;4;1;18;1;0;0;0;1;6;6;103;130;4;252;2;0;0;0;0;1;6;77;119;1;206;2;0;0;0;1;5;0;26;11;3;46;0;2;1;0;2;6;6;41;24;1;92;9;2;0;0;1;1;6;34;20;1;71;6;0;1;0;1;5;0;7;4;0;21;3;12;34;5;65;128;204;1741;2226;115;4660;130;2;6;0;19;89;24;427;675;25;1285;18;10;28;5;46;39;180;1314;1551;90;3375;112;77.193;60.8156;65.7407;81.6667;56.9024;16.962;38.0531;25.277;27.5618;21.0526;32.2585;1.7544;8.156;0.463;1.6667;0.3367;1.519;9.1445;21.2556;11.278;24.3421;12.8733;0.8772;6.0284;0.463;5;7.4074;3.2911;32.7434;17.8498;25.2356;29.6053;19.0966;0;0.3546;0.9259;0;0.6734;0.2532;0.59;0.7796;0.53;0;0.5772;0;0.3546;0;0;0;0.2532;1.7699;3.1596;3.5041;0.6579;2.5847;4.386;3.9007;11.1111;1.6667;6.734;4.3038;7.0796;9.4789;4.5347;3.9474;6.3237;1.7544;1.0638;0;0;0.3367;0.2532;1.7699;1.3952;0.5889;0.6579;0.8908;8.7719;19.8582;12.963;8.3333;15.4882;9.8734;53.0973;53.9188;45.6714;59.2105;42.3463;12.2807;16.1348;18.5185;10;21.2121;50.6329;1.7699;3.2827;6.8905;3.2895;9.2723;0.8772;0.1773;0.9259;0;0;3.038;1.4749;10.2175;6.6254;1.9737;6.2484;0;1.773;0.463;0;3.7037;4.0506;5.3097;3.0776;11.013;5.9211;6.4492;0;0.1773;0;0;0;0.7595;0;0.3693;0.1178;0.6579;0.2258;0;0;0;0;0.3367;1.2658;0;1.0669;0.3239;1.9737;0.5772;0.8772;0.5319;0.9259;0;2.0202;12.1519;0.295;2.5031;1.6784;5.9211;2.3588;0;0.5319;0.463;0;0.3367;1.2658;0;0.2872;0.1178;0;0.2635;1.7544;3.1915;2.7778;0;6.3973;22.5316;7.0796;17.5215;19.8763;16.4474;16.123;89.4737;76.9504;84.2593;91.6667;78.1145;67.5949;39.823;28.5597;34.4523;24.3421;41.5307;2.6316;8.3333;1.3889;1.6667;0.3367;4.557;10.6195;31.4731;17.9034;26.3158;19.1217;0.8772;7.8014;0.9259;5;11.1111;7.3418;38.0531;20.9274;36.2485;35.5263;25.5458;0;0.5319;0.9259;0;0.6734;1.0127;0.59;1.149;0.6478;0.6579;0.803;0;0.3546;0;0;0.3367;1.519;1.7699;4.2265;3.828;2.6316;3.1619;5.2632;4.4326;12.037;1.6667;8.7542;16.4557;7.3746;11.9819;6.2132;9.8684;8.6826;1.7544;1.5957;0.463;0;0.6734;1.519;1.7699;1.6824;0.7067;0.6579;1.1543;10.5263;23.0496;15.7407;8.3333;21.8855;32.4051;60.177;71.4403;65.5477;75.6579;58.4693;85.9649;80.6738;78.7037;90;72.3906;26.8354;91.1504;79.1957;73.2332;80.2632;74.6048;14.0351;19.3262;21.2963;10;27.6094;73.1646;8.8496;20.8043;26.7668;19.7368;25.3952;100;100;100;100;100;100;100;100;100;100;100;Fishing, Hunting and Trapping
115;278;1064;3106;1524;1865;3592;2827;10963;34285;3081;65869;3562;863;2047;981;1406;884;2348;8509;22024;2451;44216;2703;201;1059;543;459;2708;479;2454;12261;630;21653;859;935;2564;1032;1653;2259;1102;3281;2884;890;18985;2385;764;1693;658;1272;440;1048;2944;2413;744;13751;1775;171;871;374;381;1819;54;337;471;146;5234;610;11;76;59;29;120;79;467;1108;159;2170;62;9;44;43;21;30;62;350;878;118;1598;43;2;32;16;8;90;17;117;230;41;572;19;91;331;362;153;1093;1586;6782;29144;1839;42401;1020;76;231;240;96;379;1193;4918;18120;1429;27507;825;15;100;122;57;714;393;1864;11024;410;14894;195;15;94;37;15;48;33;253;905;117;1578;61;5;52;22;7;14;19;152;407;92;811;41;10;42;15;8;34;14;101;498;25;767;20;0;3;6;1;4;7;62;44;18;152;7;0;2;3;1;0;7;57;38;18;129;3;0;1;3;0;4;0;5;6;0;23;4;1;5;3;1;6;2;16;25;10;72;3;1;3;2;1;3;2;13;21;8;55;1;0;2;1;0;3;0;3;4;2;17;2;11;33;25;13;62;18;102;175;48;511;24;8;22;13;8;18;17;75;147;42;365;15;3;11;12;5;44;1;27;28;6;146;9;129;542;492;212;1333;1725;7682;31401;2191;46884;1177;30;188;169;78;889;425;2117;11790;484;16419;249;99;354;323;134;444;1300;5565;19611;1707;30465;928;71.8045;49.8316;54.5074;43.1759;68.2038;12.2494;37.0711;26.854;7.0381;24.148;20.8763;0.8459;1.2072;1.4166;2.8215;1.126;0.8352;2.1931;3.1926;2.5609;3.8299;2.426;7.1429;23.1611;7.4372;15.748;5.1475;10.5512;42.2002;44.86;52.8511;46.381;41.7602;0;0.0842;0.0644;0.1969;0.0536;0;0.2476;0.5199;0.1108;0.5842;0.1958;0.094;0.0281;0.0966;0.1312;0.0536;0.0835;0.0707;0.1186;0.0613;0.2597;0.0835;0.4699;1.151;1.6742;1.4436;0.3753;0.3898;0.6721;1.3865;1.1871;2.986;1.2312;0.7519;0.4211;0.7083;0.853;0.429;0.5011;0.6013;0.6841;0.4288;1.3632;0.5541;9.3045;26.0528;11.3973;21.1942;7.185;12.3608;45.9851;50.7617;57.1999;55.4041;46.2509;16.0714;17.1252;28.0425;24.5407;20.429;50.6403;1.9102;3.074;1.3738;4.7387;7.9461;0.188;0.5334;1.0303;1.0499;0.429;2.5056;0.6013;1.0672;0.6708;1.3307;0.8684;1.4098;5.4745;3.2196;8.0052;3.0563;19.8775;13.9017;17.0026;32.154;13.3074;22.6115;0;0.1123;0.0322;0.1969;0;0.1114;0;0.0456;0.0175;0;0.0349;0;0.0561;0.0644;0.0656;0;0.0835;0;0.0274;0.0117;0.0649;0.0258;0.9398;0.5615;1.3522;0.9843;0.429;0.9465;0.4952;0.9213;1.4525;0.8114;1.1644;0.282;0.2527;0.3542;0.7874;0.2681;1.2249;0.0354;0.2463;0.0817;0.1947;0.2217;2.8195;6.9905;6.0528;11.0892;4.1823;24.7494;15.0336;19.3104;34.3882;15.7092;24.9267;87.8759;66.9568;82.5499;67.7165;88.6327;62.8898;38.9813;29.9279;8.4118;28.8867;28.8224;1.0338;1.7406;2.4469;3.8714;1.555;3.3408;2.7945;4.2598;3.2317;5.1607;3.2944;8.5526;28.6356;10.6568;23.7533;8.2038;30.4287;56.1019;61.8626;85.0051;59.6884;64.3717;0;0.1965;0.0966;0.3937;0.0536;0.1114;0.2476;0.5655;0.1283;0.5842;0.2308;0.094;0.0842;0.161;0.1969;0.0536;0.167;0.0707;0.1459;0.0729;0.3246;0.1093;1.4098;1.7125;3.0264;2.4278;0.8043;1.3363;1.1673;2.3078;2.6396;3.7975;2.3957;1.0338;0.6738;1.0625;1.6404;0.6971;1.7261;0.6367;0.9304;0.5104;1.5579;0.7758;12.1241;33.0432;17.4501;32.2835;11.3673;37.1102;61.0187;70.0721;91.5882;71.1133;71.1776;81.109;75.8843;65.9047;64.3701;75.3887;24.6102;83.0562;77.6156;64.238;79.5521;67.1272;18.891;24.1157;34.0953;35.6299;24.6113;75.3898;16.9438;22.3844;35.762;20.4479;32.8728;100;100;100;100;100;100;100;100;100;100;100;Support Activities for Agriculture and Forestry
